Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
2000.665.1,False,False,True,59025,,Asian Art,2000.0,Hanging scroll,清  祁豸佳  倣倪瓚冬林亭子圖  軸|Pavilion amongst Wintry Trees after Ni Zan,China,Qing dynasty (1644–1911),,,,1212,Artist, ,Qi Zhijia,"Chinese, active ca. 1627–after 1682", ,Qi Zhijia,Chinese,1627      ,1682      ,,,,dated 1661,1661,1661,Hanging scroll; ink on paper,45 5/8 x 20 in. (116 x 50.8 cm),"Gift of Marie-Hélène and Guy A. Weill, 2000",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/59025,https://www.wikidata.org/wiki/Q78721828,,"Metropolitan Museum of Art, New York, NY",Landscapes,http://vocab.getty.edu/page/aat/300132294,https://www.wikidata.org/wiki/Q191163
2017.327.5a–m,False,False,True,61825,,Asian Art,2017.0,Album,清  梅清  為澤翁倣各家山水圖  冊|Landscapes after Ancient Masters,China,Qing dynasty (1644–1911),,,,1170,Artist, ,Mei Qing,"Chinese, 1623–1697", ,MEI QING,Chinese,1623      ,1697      ,,http://vocab.getty.edu/page/ulan/500125673,https://www.wikidata.org/wiki/Q2029414,1693,1693,1693,Album of twelve paintings and one leaf of calligraphy; ink and color on paper,Each leaf: 9 3/4 x 11 3/4 in. (24.8 x 29.8 cm),"Bequest of Marie-Hélène and Guy Weill, in honor of Maxwell K. Hearn, 2015",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/61825,https://www.wikidata.org/wiki/Q78719611,,"Metropolitan Museum of Art, New York, NY",Landscapes,http://vocab.getty.edu/page/aat/300132294,https://www.wikidata.org/wiki/Q191163
18.56.84,False,False,True,61855,,Asian Art,1918.0,Wall painting,北魏（？） 佛像壁畵|Buddha,China,Northern Wei dynasty (386–534),,,,,,,,,,,,,,,,,4th century,300,399,Framed wall painting,H. 37 in. (94 cm); W. 28 in. (71.1 cm),"Rogers Fund, 1918",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/61855,https://www.wikidata.org/wiki/Q78719548,,"Metropolitan Museum of Art, New York, NY",,,
38.33,False,False,False,61858,,Asian Art,1938.0,Wall painting,,China,Song dynasty (960–1279),,,,,,,,,,,,,,,,,,960,1279,Fresco,H. 82 5/8 in. (209.9 cm); W. 38 1/2 in. (97.8 cm); D. 2 in. (5.1 cm),"Gift of Robert E. Tod, 1938",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/61858,,,"Metropolitan Museum of Art, New York, NY",,,
2001.442,False,True,True,62002,,Asian Art,2001.0,Hanging scroll,清   佚名   監門關聖帝君圖      軸|Guan Yu,China,Qing dynasty (1644–1911),,,,3750,Artist, ,Unidentified artist, ,", ca. 1700",Unidentified artist, ,          ,          ,,,,ca. 1700,1690,1710,"Hanging scroll; ink, color, and gold on silk","Image: 68 1/8 x 36 7/16 in. (173 x 92.6 cm)
Overall with mounting: 105 1/8 x 48 11/16 in. (267 x 123.7 cm)
Overall with knobs: 105 1/8 x 52 1/2 in. (267 x 133.4 cm)","Purchase, The B. Y. Lam Fund and Friends of Asian Art Gifts, in honor of Douglas Dillon, 2001",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/62002,https://www.wikidata.org/wiki/Q78719412,,"Metropolitan Museum of Art, New York, NY",Men,http://vocab.getty.edu/page/aat/300025928,https://www.wikidata.org/wiki/Q8441
2017.327.4,False,False,True,62739,,Asian Art,2017.0,Handscroll,清　柳堉　幽谷深林圖　卷|Remote Valleys and Deep Forests,China,Qing dynasty (1644–1911),,,,1212,Artist, ,Liu Yu,"Chinese, 1620–after 1689", ,Liu Yu,Chinese,1640      ,1700      ,,,,dated 1678,1678,1678,Handscroll; ink and color on paper,10 5/8 in. × 12 ft. 1/8 in. (27 × 366.1 cm),"Bequest of Marie-Hélène and Guy Weill, 2015",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/62739,https://www.wikidata.org/wiki/Q78719274,,"Metropolitan Museum of Art, New York, NY",Landscapes,http://vocab.getty.edu/page/aat/300132294,https://www.wikidata.org/wiki/Q191163
2011.574,False,False,True,62743,,Asian Art,2011.0,Hanging scroll,清  王原祁  為瞻亭畫七發妙劑圖  軸|Landscape for Zhanting,China,Qing dynasty (1644–1911),,,,1164,Artist, ,Wang Yuanqi,"Chinese, 1642–1715", ,Wang Yuanqi,Chinese,1642      ,1715      ,,http://vocab.getty.edu/page/ulan/500293863,https://www.wikidata.org/wiki/Q716338,dated 1710,1710,1710,Hanging scroll; ink and color on paper,"Image: 37 1/2 × 18 1/2 in. (95.3 × 47 cm)
Overall with mounting: 92 5/8 × 25 1/4 in. (235.3 × 64.1 cm)
Overall with knobs: 92 5/8 × 29 in. (235.3 × 73.7 cm)","Gift of Marie-Hélène Weill and Guy A. Weill, 2011",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/62743,https://www.wikidata.org/wiki/Q78719211,,"Metropolitan Museum of Art, New York, NY",Landscapes|Mountains,http://vocab.getty.edu/page/aat/300132294|http://vocab.getty.edu/page/aat/300008795,https://www.wikidata.org/wiki/Q191163|https://www.wikidata.org/wiki/Q8502
2017.327.7,False,False,False,62744,,Asian Art,2017.0,Folding fan mounted as an album leaf,,China,,,,,1237,Artist, ,Zhang Daqian,"Chinese, 1899–1983", ,"Zhang, Daqian",Chinese,1899      ,1983      ,,http://vocab.getty.edu/page/ulan/500107140,https://www.wikidata.org/wiki/Q163298,1950,1950,1950,Two-sided folding fan mounted as an album leaf; ink and color on gold-flecked paper,5 5/16 x 16 15/16 in. (13.5 x 43 cm),"Bequest of Marie-Hélène and Guy Weill, 2015",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/62744,,,"Metropolitan Museum of Art, New York, NY",,,
2017.327.6a–h,False,False,True,62953,,Asian Art,2017.0,Album,清   李方膺   墨梅圖   冊|Album of Blossoming Plum,China,Qing dynasty (1644–1911),,,,1215,Artist, ,Li Fangying,"Chinese, 1696–1754", ,Li Fangying,Chinese,1696      ,1754      ,,,https://www.wikidata.org/wiki/Q701599,1742,1742,1742,Album of eight paintings; ink on paper,Image: 9 3/4 x 12 1/2 in. (24.8 x 31.8 cm),"Bequest of Marie-Hélène and Guy Weill, 2015",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/62953,https://www.wikidata.org/wiki/Q78719139,,"Metropolitan Museum of Art, New York, NY",Flowers,http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q506
62.98.1,False,False,True,64084,,Asian Art,1962.0,Screen,,China,late Ming dynasty (1368–1644),,,,,,,,,,,,,,,,,,1368,1644,Eight-panel folding screen; colors and gold on silk,"72 1/2 in. × 16 ft. 8 1/2 in. (184.2 × 509.3 cm)
Other (Folded): 72 1/4 in. × 25 3/4 in. × 5 in. (183.5 × 65.4 × 12.7 cm)","Gift of Mrs. P. H. B. Frelinghuysen, 1962
",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/64084,,,"Metropolitan Museum of Art, New York, NY",Flowers,http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q506
2002.296,False,False,True,64972,,Asian Art,2002.0,Hanging scroll,明　佚名　仿林良　喜上梅梢圖　軸|Birds Amidst Blossoming Plum and Bamboo,China,Ming dynasty (1368–1644),,,,1197,Artist,After,Lin Liang,"Chinese, ca. 1416–1480", ,Lin Liang,Chinese,1416      ,1480      ,,http://vocab.getty.edu/page/ulan/500125665,https://www.wikidata.org/wiki/Q717719,,1416,1480,Hanging scroll; ink and color on silk,40 15/16 x 18 11/16 in. (104 x 47.4 cm),"Purchase, C. C. Wang Gift, 2002",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/64972,https://www.wikidata.org/wiki/Q78717159,,"Metropolitan Museum of Art, New York, NY",Birds|Bamboo,http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300311500,https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q670887
2002.328,False,False,True,65013,,Asian Art,2002.0,Handscroll,清  那爾敦布  順治皇帝進京之隊伍賽馬全圖  卷|Horsemanship Competition for the Shunzhi Emperor,China,Ming dynasty (1368–1644),,,,1472,Artist, ,Nardunbu,"Manchu, active mid-17th century", ,Nardunbu,Manchu,1600      ,1699      ,,,,dated 1662,1662,1662,Handscroll; ink and color on paper,"8 x 655 in. (20.3 x 1663.7 cm)
Height of painting with paper mounting: 9 3/8 in. (23.8 cm); height of painting with brocade mounting: 12 in. (30.5 cm); frontispiece: 8 x 12 3/8 in. (20.3 x 31.4 cm)","Purchase, The Dillon Fund Gift, 2002",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/65013,https://www.wikidata.org/wiki/Q78716960,,"Metropolitan Museum of Art, New York, NY",Horses|Men,http://vocab.getty.edu/page/aat/300250148|http://vocab.getty.edu/page/aat/300025928,https://www.wikidata.org/wiki/Q726|https://www.wikidata.org/wiki/Q8441
2002.605a–d,False,False,False,65060,,Asian Art,2002.0,Album,"近代  張大千  仿石濤野色圖  冊|Paintings after Shitao's ""Wilderness Colors""",China,,,,,1237,Artist, ,Zhang Daqian,"Chinese, 1899–1983", ,"Zhang, Daqian",Chinese,1899      ,1983      ,,http://vocab.getty.edu/page/ulan/500107140,https://www.wikidata.org/wiki/Q163298,ca. 1930,1920,1940,Album of four leaves; ink and color on paper,Each painting: 10 1/2 x 8 1/4 in. (26.7 x 21 cm),"Gift of Mark Shrum Pratt, 2002",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/65060,,,"Metropolitan Museum of Art, New York, NY",,,
2000.665.2a–p,False,False,True,65075,,Asian Art,2000.0,Album,王翬、楊晉、顧昉、王雲、徐玫 仿古山水圖 冊 紙本|Landscapes after old masters,China,Qing dynasty (1644–1911),,,,116361213513368133691337,Artist|Artist|Artist|Artist|Artist,"leaves a, o, p by|leaves e,f,g,h,i,j by|leaves k,l,m,n by|leaf b by|leaves c, d by",Wang Hui|Yang Jin|Gu Fang|Xu Mei|Wang Yun,"Chinese, 1632–1717|Chinese, 1644–1728|Chinese, active ca. 1690–1720|Chinese, active ca. 1690–1722|Chinese, 1652–after 1735", | | | | ,Wang Hui|Yang Jin|Gu Fang|Xu Mei|Wang Yun,Chinese| | | | ,1632      |1644      |1690      |1690      |1652      ,1717      |1728      |1720      |1722      |1735      ,||||,http://vocab.getty.edu/page/ulan/500327902||||,https://www.wikidata.org/wiki/Q716222|https://www.wikidata.org/wiki/Q16240012|||,dated 1692,1692,1692,Album of sixteen leaves; ink and color on paper,Image (each leaf): 11 x 12 1/8 in. (27.9 x 30.8 cm),"Gift of Marie-Hélène and Guy A. Weill, 2000",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/65075,https://www.wikidata.org/wiki/Q78716889,,"Metropolitan Museum of Art, New York, NY",Mountains|Landscapes,http://vocab.getty.edu/page/aat/300008795|http://vocab.getty.edu/page/aat/300132294,https://www.wikidata.org/wiki/Q8502|https://www.wikidata.org/wiki/Q191163
2003.132,False,False,True,65385,,Asian Art,2003.0,Folding fan mounted as an album leaf,清	徐揚 	仙山樓閣圖     扇面|Palaces of the Immortals,China,"Qing dynasty (1644–1911), Qianlong period (1736–95)",,,,1170,Artist, ,Xu Yang,"Chinese, active ca. 1750–after 1776", ,XU YANG,Chinese,1750      ,1776      ,,,https://www.wikidata.org/wiki/Q16228969,dated 1753,1753,1753,"Folding fan mounted as an album leaf; ink, color, and gold on paper","Image: 6 1/4 x 18 1/2 in. (15.9 x 47 cm)
Sheet: 15 × 24 1/2 in. (38.1 × 62.2 cm)","Purchase, The B. D. G. Leviton Foundation Gift, in honor of Marie-Hélène and Guy Weill, 2003",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/65385,https://www.wikidata.org/wiki/Q78716514,,"Metropolitan Museum of Art, New York, NY",Mountains,http://vocab.getty.edu/page/aat/300008795,https://www.wikidata.org/wiki/Q8502
2003.394a–i,False,False,True,65555,,Asian Art,2003.0,Album,清　蕭雲從　山水圖　冊|Landscapes,China,Qing dynasty (1644–1911),,,,1410,Artist, ,Xiao Yuncong,"Chinese, 1596–1673", ,Xiao Yuncong,Chinese,1596      ,1673      ,,http://vocab.getty.edu/page/ulan/500328335,https://www.wikidata.org/wiki/Q3570964,dated 1668,1668,1668,Album of eight paintings; ink and color on paper,Each leaf: 9 1/8 x 6 3/4 in. (23.2 x 17.1 cm),"Gift of Florence and Herbert Irving Collection, in memory of Douglas Dillon, 2003",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/65555,https://www.wikidata.org/wiki/Q78716328,,"Metropolitan Museum of Art, New York, NY",Rivers|Landscapes,http://vocab.getty.edu/page/aat/300008707|http://vocab.getty.edu/page/aat/300132294,https://www.wikidata.org/wiki/Q4022|https://www.wikidata.org/wiki/Q191163
69.242.16–.21,False,False,True,65620,,Asian Art,1969.0,Album,清　龔賢　山水圖　冊|Landscapes,China,Qing dynasty (1644–1911),,,,1170,Artist, ,Gong Xian,"Chinese, 1619–1689", ,GONG XIAN,Chinese,1619      ,1689      ,,http://vocab.getty.edu/page/ulan/500125754,https://www.wikidata.org/wiki/Q3110482,1680s,1680,1689,Album of six paintings; ink on paper,Each: 8 3/4 x 17 3/8 in. (22.2 x 44.1 cm),"The Sackler Fund, 1969",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/65620,https://www.wikidata.org/wiki/Q78715857,,"Metropolitan Museum of Art, New York, NY",Landscapes,http://vocab.getty.edu/page/aat/300132294,https://www.wikidata.org/wiki/Q191163
2015.784.5,False,False,True,65624,,Asian Art,2015.0,Album leaf,"明/清　惲向　欲雪圖　冊頁|Snowscape, from Album for Zhou Lianggong",China,Qing dynasty (1644–1911),,,,1206,Artist, ,Yun Xiang,"Chinese, 1586–1655", ,Yun Xiang,Chinese,1586      ,1655      ,,,https://www.wikidata.org/wiki/Q3573225,datable to 1645–55,1645,1655,Double album leaf from a collective album of twelve paintings and facing pages of calligraphy; ink on paper	,"9 3/4 x 13 in. (24.8 x 33 cm)
","Gift of Julia and John Curtis, 2015",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/65624,https://www.wikidata.org/wiki/Q78715779,,"Metropolitan Museum of Art, New York, NY",Mountains|Landscapes,http://vocab.getty.edu/page/aat/300008795|http://vocab.getty.edu/page/aat/300132294,https://www.wikidata.org/wiki/Q8502|https://www.wikidata.org/wiki/Q191163
2015.784.6,False,False,True,65625,,Asian Art,2015.0,Album leaf,"清   葉欣   聼雪圖   冊頁|Snowscape, leaf from Album for Zhou Lianggong",China,Qing dynasty (1644–1911),,,,1212,Artist, ,Ye Xin,"Chinese, active ca. 1640–1673", ,Ye Xin,Chinese,1640      ,1640      ,,(not assigned),https://www.wikidata.org/wiki/Q8050777,datable to 1645–55,1645,1655,"Double album leaf from a collective album of twelve paintings and facing pages of calligraphy; ink and color on paper		
",9 3/4 x 13 in. (24.8 x 33 cm),"Gift of Julia and John Curtis, 2015",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/65625,https://www.wikidata.org/wiki/Q78715655,,"Metropolitan Museum of Art, New York, NY",Mountains|Snow|Landscapes,http://vocab.getty.edu/page/aat/300008795|http://vocab.getty.edu/page/aat/300055381|http://vocab.getty.edu/page/aat/300132294,https://www.wikidata.org/wiki/Q8502|https://www.wikidata.org/wiki/Q7561|https://www.wikidata.org/wiki/Q191163
2015.784.7,False,False,True,65628,,Asian Art,2015.0,Album leaves,清   諸家   名家書畫   冊|Album of painting and calligraphy for Maoshu,China,Qing dynasty (1644–1911),,,,1713,Artist, ,Various artists, ,", Chinese,17th century",Various artists, ,          ,          ,,http://vocab.getty.edu/page/ulan/500461412,,1666–80,1666,1680,"Album of fourteen paintings and facing pages of calligraphy; ink and color on paper
","Image (each leaf, various image sizes): 13 3/4 × 11 1/8 in. (34.9 × 28.3 cm)
Each double leaf: 13 3/4 × 22 1/4 in. (34.9 × 56.5 cm)
Album: 13 3/4 × 11 1/8 × 1 1/4 in. (34.9 × 28.3 × 3.2 cm)","Gift of Julia and John Curtis, 2015",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/65628,https://www.wikidata.org/wiki/Q78715520,,"Metropolitan Museum of Art, New York, NY",Landscapes|Calligraphy,http://vocab.getty.edu/page/aat/300132294|http://vocab.getty.edu/page/aat/300266660,https://www.wikidata.org/wiki/Q191163|https://www.wikidata.org/wiki/Q12681
2003.246,False,False,True,65640,,Asian Art,2003.0,Hanging scroll,清  袁耀  雪棧行旅圖  軸|Inn and Travelers in Snowy Mountains,China,Qing dynasty (1644–1911),,,,1556,Artist, ,Yuan Yao,"Chinese, active 1730–after 1778", ,Yuan Yao,Chinese,1730      ,1778      ,,http://vocab.getty.edu/page/ulan/500334249,https://www.wikidata.org/wiki/Q763715,dated 1745,1745,1745,Hanging scroll; ink and color on silk,"Image: 67 1/4 × 48 3/4 in. (170.8 × 123.8 cm)
Overall with mounting: 10 ft. 1 3/4 in. × 50 1/2 in. (309.2 × 128.3 cm)
Overall with knobs: 10 ft. 1 3/4 in. × 54 1/2 in. (309.2 × 138.4 cm)","Gift of Mr. and Mrs. C. C. Wang and Family, in memory of Douglas Dillon, 2003",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/65640,https://www.wikidata.org/wiki/Q78715427,,"Metropolitan Museum of Art, New York, NY",Mountains|Snow|Landscapes,http://vocab.getty.edu/page/aat/300008795|http://vocab.getty.edu/page/aat/300055381|http://vocab.getty.edu/page/aat/300132294,https://www.wikidata.org/wiki/Q8502|https://www.wikidata.org/wiki/Q7561|https://www.wikidata.org/wiki/Q191163
69.242.1–.6,False,False,True,72262,,Asian Art,1969.0,Album,明  盛茂曄  唐詩意山水圖  冊|Landscapes after Tang Poems,China,Ming dynasty (1368–1644),,,,1259,Artist, ,Sheng Maoye,"Chinese, active ca. 1615–ca. 1640", ,Sheng Maoye, ,1615      ,1640      ,,http://vocab.getty.edu/page/ulan/500325936,https://www.wikidata.org/wiki/Q7494247,mid-17th century,1634,1666,Album of six paintings; ink and color on silk,".1: 11 1/4 x 12 in. (28.6 x 30.5 cm)
.2: 11 1/4 x 12 in. (28.6 x 30.5 cm)
.3: 11 5/8 x 12 in. (29.5 x 30.5 cm)
.4: 11 1/4 x 12 in. (28.6 x 30.5 cm)
.5: 11 7/8 x 12 in. (30.2 x 30.5 cm)
.6: 11 5/8 x 12 in. (29.5 x 30.5 cm)","The Sackler Fund, 1969",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/72262,https://www.wikidata.org/wiki/Q78715164,,"Metropolitan Museum of Art, New York, NY",Mountains|Landscapes|Boats,http://vocab.getty.edu/page/aat/300008795|http://vocab.getty.edu/page/aat/300132294|http://vocab.getty.edu/page/aat/300178749,https://www.wikidata.org/wiki/Q8502|https://www.wikidata.org/wiki/Q191163|https://www.wikidata.org/wiki/Q35872
69.242.8–.15,False,False,True,72263,,Asian Art,1969.0,Album,清 樊圻 山水圖 冊 紙本|Landscapes,China,Qing dynasty (1644–1911),,,,1150,Artist, ,Fan Qi,"Chinese, 1616–after 1694", ,Fan Qi,Chinese,1616      ,1694      ,,,https://www.wikidata.org/wiki/Q944195,dated 1646,1646,1646,Album of eight leaves; ink and color on paper,Each leaf: 6 5/8 x 8 in. (16.8 x 20.3 cm),"The Sackler Fund, 1969",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/72263,https://www.wikidata.org/wiki/Q78715094,,"Metropolitan Museum of Art, New York, NY",Landscapes,http://vocab.getty.edu/page/aat/300132294,https://www.wikidata.org/wiki/Q191163
2003.417,False,False,True,72326,,Asian Art,2003.0,Handscroll,清  佚名  大運河地圖 (從北京至長江)  卷|Map of the Grand Canal from Beijing to the Yangzi River,China,Qing dynasty (1644–1911),,,,3750,Artist, ,Unidentified artist,"Chinese, late 18th or early 19th century", ,Unidentified artist, ,          ,          ,,,,late 18th or early 19th century,1767,1833,Handscroll; ink and color on silk,"Image: 21 7/8 in. × 30 ft. 7 in. (55.6 × 932.2 cm)
Overall: H. 32 1/4 in. (81.9 cm)","Purchase, Friends of Asian Art Gifts, 2003",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/72326,https://www.wikidata.org/wiki/Q59297511,,"Metropolitan Museum of Art, New York, NY",Canals|Maps,http://vocab.getty.edu/page/aat/300006075|http://vocab.getty.edu/page/aat/300028094,https://www.wikidata.org/wiki/Q12284|https://www.wikidata.org/wiki/Q4006
17.170.1,False,True,True,72606,,Asian Art,1917.0,Album leaf,"北宋 佚名 睢陽五老，畢世長像 冊頁|Portrait of Bi Shichang, from the set Five Old Men of Suiyang",China,Northern Song dynasty (960–1127),,,,3750,Artist, ,Unidentified artist, ,"Chinese, active 11th century",Unidentified artist, ,          ,          ,,,,before 1056,960,1055,Album leaf; ink and color on silk,Image: 15 3/4 x 12 5/8 in. (40 x 32.1 cm),"Rogers Fund, 1917",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/72606,https://www.wikidata.org/wiki/Q78714430,,"Metropolitan Museum of Art, New York, NY",Portraits|Men,http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300025928,https://www.wikidata.org/wiki/Q134307|https://www.wikidata.org/wiki/Q8441
